Id,index,Latitude_and_Longitude
2504,台北市內湖區新湖一路8號7樓,"('25.058443', '121.57441')"
2505,台北市忠孝東路4段555號18樓,"('25.041553', '121.562995')"
2506,台北市信義區光復南路495號,"('25.03249', '121.557848')"
2509,台北市內湖區新湖二路329號6樓,"('25.06455', '121.583174')"
2511,臺南市東區中華東路1段398號8樓,"('22.990091', '120.2327')"
2514,台北市中正區忠孝西路一段50號9樓,"('25.046308', '121.515803')"
2515,北市松山區東興路12號6樓,"('25.049941', '121.565081')"
2516,臺北市八德路四段760號15-16樓,"('25.050147', '121.579146')"
2520,台北市大安區和平東路三段131號2樓,"('25.024716', '121.552085')"
2524,高雄市左營區博愛二路150號16樓,"('22.659131', '120.303335')"
2527,台北市基隆路一段420號10樓,"('25.03409', '121.559912')"
2528,桃園市桃園區文中路747號6樓,"('24.99289', '121.27507')"
2530,台北市內湖區成功路五段460號16樓,"('25.074091', '121.606528')"
2534,台北市民生東路三段156號19樓之5,"('25.057431', '121.547657')"
2535,台北市大安區敦化南路二段92號9樓,"('25.028399', '121.548397')"
2536,台北市大安區敦化南路二段71號21樓,"('25.030362', '121.549164')"
2537,台北市信義區忠孝東路五段68號36樓,"('25.04068077', '121.56688392')"
2538,台北市中正區衡陽路五十一號十樓,"('25.042408', '121.512154')"
2539,台中市西區臺灣大道二段239號4樓,"('24.15267', '120.66672')"
2540,台北市大安區忠孝東路四段166號11樓之2,"('25.041319', '121.550487')"
2542,台北市中山區樂群二路267號10樓,"('25.080121', '121.560319')"
2543,台北市中正區重慶南路3段180號,"('25.02289', '121.516626')"
2545,台北市博愛路38號8樓,"('25.045911', '121.511203')"
2546,106台北市和平東路三段131號6樓,"('23.975744', '120.979772')"
2547,台北市大同區市民大道一段209號14樓,"('25.049136', '121.517388')"
2548,台北市信義路四段456號7樓,"('25.032842', '121.558238')"
2597,台北市中山區八德路二段308號10樓,"('25.047153', '121.542551')"
2601,台北市復興南路二段237號14樓,"('25.025838', '121.543673')"
2603,台北市中山區民生東路二段166號,"('25.057731', '121.534159')"
2605,台北市大安區復興南路一段368號14樓,"('25.034921', '121.543352')"
2606,台北市敦化南路二段207號29樓,"('25.026038', '121.549202')"
2607,桃園市桃園區經國路899號,"('25.03268492', '121.30019956')"
2608,台北市中正區新生南路一段50號14樓,"('25.042049', '121.532552')"
2609,基隆市七堵區明德一路271號,"('25.094578', '121.711035')"
2610,桃園市大園區航站南路一號,"('25.068366', '121.221865')"
2611,台北市中山區建國北路二段33號12樓,"('25.055075', '121.537225')"
2612,台北市濟南路一段15號9樓,"('25.042611', '121.522315')"
2613,新北市汐止區大同路三段二七五號,"('25.076011', '121.675221')"
2614,台北市復興南路一段368號8樓,"('25.034921', '121.543352')"
2615,台北市松江路136號10樓,"('25.053154', '121.532807')"
2616,新北市板橋區民生路一段1-2號1樓,"('25.011637', '121.47636')"
2617,台北市濟南路二段29號2~6樓,"('25.041106', '121.528615')"
2618,桃園市蘆竹區新南路一段376號,"('25.040975', '121.297631')"
2630,台南市仁德區仁愛里機場路1050號,"('22.949234', '120.216911')"
2633,(11568)台北市南港區經貿二路66號13樓,"('23.975744', '120.979772')"
2634,台中市西屯區漢翔路1號,"('24.18527', '120.646337')"
2636,台北市信義區忠孝東路四段 563 號 12樓,"('25.041617', '121.543757')"
2637,"Clifton House, 75 Fort Street, PO Box 1350, Grand Cayman KY1","('19.2971038', '-81.3833114')"
2642,新北市中和區圓通路288號,"('24.989634', '121.490737')"
2701,台北市峨嵋街52號,"('25.043859', '121.505379')"
2702,高雄市前金區六合二路279號,"('22.629228', '120.291046')"
2704,台北市中山北路二段63號,"('25.056881', '121.523')"
2705,新竹縣關西鎮仁安里拱子溝六十號,"('24.805218', '121.186618')"
2706,台北市南京東路二段六十三號,"('25.052281', '121.530217')"
2707,台北市中山北路2段39巷3號1-20樓,"('25.054133', '121.524362')"
2712,974花蓮縣壽豐鄉鹽寮村山嶺18號,"('23.975744', '120.979772')"
2722,屏東縣恆春鎮省北路40巷2弄15號,"('22.01038', '120.745172')"
2723,台中市南屯區工業23路35號,"('24.157291', '120.603584')"
2727,臺中市西區臺灣大道二段218號29樓,"('24.152105', '120.669096')"
2731,台北市內湖區石潭路151號9樓,"('25.063877', '121.589311')"
2739,台北市中正區忠孝東路一段12號,"('25.044948', '121.522053')"
2748,新北市新莊區五工路66號6樓,"('25.06381767', '121.45870212')"
2801,臺中市自由路二段三八號,"('24.139562', '120.682099')"
2809,台南市西門路一段506號,"('22.984443', '120.19777')"
2812,台中市民權路87號,"('24.137522', '120.680012')"
2816,台北巿大安區忠孝東路四段219號12樓,"('25.041682', '121.552496')"
2820,台北市內湖區堤頂大道二段99號4樓,"('25.076662', '121.571235')"
2823,台北市敦化北路122號5樓,"('25.05419', '121.548508')"
2832,臺北市館前路49號8樓,"('25.044981', '121.515127')"
2834,台北市塔城街三十號,"('25.048851', '121.510273')"
2836,高雄市左營區博愛二路168號,"('22.659448', '120.303421')"
2838,台北市松山區民生東路三段109號1、2樓,"('25.058077', '121.545174')"
2841,台北市衡陽路51號14樓之1,"('25.042408', '121.512154')"
2845,"台北市敦化南路二段207號26, 27樓","('25.0265172', '121.5471086')"
2849,臺北市信義區信義路五段7號16樓、40樓及41樓,"('25.033424', '121.564756')"
2850,台北市建國北路二段十三號十一樓,"('25.053754', '121.537243')"
2851,台北市南京東路二段53號12樓,"('25.052322', '121.529629')"
2852,台北市中正區忠孝東路一段五十四號,"('25.04472', '121.523043')"
2855,台北市東興路8號1樓,"('25.050111', '121.56494')"
2867,臺北市信義路五段150巷2號6樓,"('25.028174', '121.570897')"
2880,台北市信義區松仁路123號,"('25.03455', '121.568595')"
2881,台北市建國南路一段237號,"('25.037318', '121.538465')"
2882,台北市仁愛路四段296號,"('25.037404', '121.553567')"
2883,台北市南京東路五段125號12樓,"('25.051749', '121.561001')"
2884,台北市松山區民生東路3段117號14樓及115號1樓,"('25.058064', '121.546396')"
2885,台北市松山區敦化南路1段66號6樓、10樓、12樓及13樓,"('25.047358', '121.548445')"
2886,台北市忠孝東路二段123號14至17樓、20至21樓,"('25.042791', '121.532465')"
2887,台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓,"('25.037507', '121.549947')"
2888,台北市中正區忠孝西路一段66號38樓,"('25.046232', '121.515294')"
2889,台北市南京東路二段167號4樓、10樓,"('25.052243', '121.53614')"
2890,台北市中山區八德路二段306號3樓及5至13樓,"('25.047122', '121.542469')"
2891,臺北市南港區經貿二路168號27樓、29樓,"('25.058816', '121.616525')"
2892,台北市重慶南路一段30號,"('25.045622', '121.513084')"
2897,(114)台北市內湖區堤頂大道二段九十九號,"('23.975744', '120.979772')"
2901,台北市林森北路247號,"('25.054139', '121.525557')"
2903,新北市板橋區新站路16號18樓,"('25.01301622', '121.46699686')"
2904,台北市民生東路三段一三一號五樓,"('25.057974', '121.547887')"
2905,台北市建國北路二段145號,"('25.061276', '121.537327')"
2906,台北市105敦化北路201號6樓,"('24.98972977', '121.57004896')"
2908,台北市內湖區新湖三路23號6樓,"('25.062433', '121.574193')"
2910,台北市大安區忠孝東路四段197號10樓之6,"('25.04171', '121.551592')"
2911,台北市內湖區陽光街321巷60號,"('25.07172', '121.577105')"
2912,台北市東興路65號2樓,"('25.047021', '121.566605')"
2913,台北市南港區115南港軟體工業園區F棟園區街3號15樓,"('25.05452697', '121.60679267')"
2915,台北市八德路二段三０八號十三樓之一,"('25.047153', '121.542551')"
2923,新北市汐止區康寧街751巷1號(台北聯絡處),"('25.075266', '121.637855')"
2929,台北市內湖區新湖一路97號2樓,"('25.058506', '121.576247')"
2936,臺中市北屯區北屯路360號7樓之1,"('24.175303', '120.699569')"
2939,新北市永和區永和路二段59號8樓,"('25.011072', '121.514635')"
3002,台北市內湖區內湖路一段88號5樓,"('25.083418', '121.562881')"
3003,彰化縣線西鄉彰濱東三路8號,"('24.132928', '120.4309271')"
3004,桃園市平鎮區太平東路5號,"('24.903723', '121.251037')"
3005,新竹科學園區新竹縣研發二路1號4樓,"('24.775672', '120.999919')"
3006,新竹科學園區新竹市工業東四路23號,"('24.775012', '121.009303')"
3008,台中市南屯區精科路11號,"('24.14731', '120.603081')"
3010,高雄市前金區中正四路235號10樓,"('22.628081', '120.292828')"
3011,新北市新店區寶興路53號,"('24.972823', '121.549773')"
3013,台北市內湖區民權東路六段27號2~6F,"('25.068771', '121.583188')"
3014,新竹縣新竹科學園區創新一路13號3樓,"('24.775798', '120.99719')"
3015,桃園市桃園區建國東路22號,"('24.986086', '121.322191')"
3016,新竹市科學工業園區篤行一路10號,"('24.81635142', '120.97034202')"
3017,高雄市前鎮區新生路248之27號,"('22.575313', '120.317248')"
3018,新北市中和區橋和路122號7樓,"('25.005856', '121.492715')"
3019,台中市潭子區台中加工出口區南二路22-3號,"('24.217781', '120.701269')"
3021,台北市東興路59號6樓,"('25.047507', '121.566704')"
3022,新北市汐止區中興路29號,"('25.061352', '121.634951')"
3023,苗栗市國華路582號,"('24.5751', '120.817933')"
3024,桃園市中壢區中園路198號,"('24.986932', '121.239521')"
3025,新竹科學工業園區新安路八號七樓,"('23.975744', '120.979772')"
3026,台北市內湖區環山路二段六十二號一樓,"('25.085444', '121.574282')"
3027,新北市新店區中興路2段192號8樓,"('24.973342', '121.548525')"
3028,台北市內湖區新湖二路250巷8號,"('25.064886', '121.582544')"
3029,台北市內湖區內湖路一段360巷8號10樓,"('25.080754', '121.570328')"
3030,台北市士林區德行西路45號7樓,"('25.106116', '121.523087')"
3031,新北市板橋區和平路19~25號3樓,"('24.994081', '121.457161')"
3032,台南市安南區安和路二段54巷225號,"('23.035396', '120.216941')"
3033,台北市內湖區內湖路一段308號11樓,"('25.081737', '121.56867')"
3034,新竹科學園區創新一路13號2樓,"('23.975744', '120.979772')"
3035,新竹科學工業園區力行三路5號,"('23.975744', '120.979772')"
3036,新北市中和區中正路738號14樓,"('24.998117', '121.485534')"
3037,桃園市龜山區山鶯路179號,"('24.982214', '121.330328')"
3038,高雄市高雄加工出口區中一路5號,"('22.64767612', '120.29984892')"
3040,新北市板橋區文化路二段287號35樓,"('25.029283', '121.471379')"
3041,台北市內湖區內湖路一段246號6樓,"('25.082052', '121.56635')"
3042,台北市北投區中央南路二段十六號四樓,"('25.126802', '121.500194')"
3043,新北市中和區連城路246號9樓,"('24.996375', '121.488519')"
3044,桃園縣平鎮市平鎮工業區工業五路21號,"('24.905512', '121.196847')"
3045,台北市信義區菸廠路88號12樓,"('25.044767', '121.561108')"
3046,臺北市松山區民福里復興北路369號7樓之5,"('25.06244', '121.544756')"
3047,台北市內湖區新湖一路278號,"('25.062459', '121.582316')"
3048,台北市內湖區基湖路10巷50號8樓,"('25.082128', '121.563453')"
3049,南部科學園區台南市善化區北園一路7號,"('23.975744', '120.979772')"
3050,桃園市龜山區華亞二路222號,"('25.046168', '121.374757')"
3051,桃園市平鎮區平東路659巷37號,"('24.909314', '121.242092')"
3052,新北市中和區新民街112號4樓,"('25.00839', '121.480403')"
3054,新北市中和區連城路258號16樓之1及之2,"('24.996456', '121.487214')"
3055,新竹市水源街95號,"('24.80285', '120.992628')"
3056,新竹縣竹北市福興路875號3樓,"('24.82324', '121.00938')"
3057,新竹科學園區工業東四路二十一號七樓,"('24.774076', '121.009671')"
3058,新北市新店區寶橋路235巷138號8樓,"('24.984035', '121.552397')"
3059,新竹市科學園區力行路12號,"('24.770356', '121.02628')"
3060,桃園市龜山區萬壽路1段492-1號10樓之1,"('25.017065', '121.398092')"
3062,新竹科學園區新竹縣寶山鄉園區三路99號,"('24.772045', '121.001845')"
3090,新北市新店區中正路四維巷一弄四號一樓,"('24.985849', '121.534261')"
3094,新竹科學園區力行六路6號,"('23.975744', '120.979772')"
3130,新北市新店區寶中路119-1號10樓,"('24.979695', '121.549578')"
3149,36647苗栗縣銅鑼鄉中興工業區中興路99號,"('23.975744', '120.979772')"
3164,台南科學工業園區台南市善化區南科七路八號,"('23.04734687', '120.18478139')"
3167,(334) 桃園市八德區友聯街49號,"('24.928458', '121.292004')"
3189,桃園市新屋區中華路1245號,"('24.993205', '121.099685')"
3209,台北市內湖區瑞光路360號9樓,"('25.077296', '121.572364')"
3229,新北市新莊區瓊林南路305巷2號,"('25.00601', '121.434175')"
3231,新竹科學園區新竹市新安路5號,"('24.7817', '120.99949')"
3257,新竹科學工業園區新竹市東區園區二路11號5樓,"('23.975744', '120.979772')"
3266,台北市大安區忠孝東路四段289號12樓,"('25.041612', '121.554691')"
3296,新北市中和區中山路二段407號10樓,"('25.004589', '121.485998')"
3305,桃園縣觀音工業區工業二路12-1號,"('25.065858', '121.126825')"
3308,桃園市龜山區科技一路69號,"('25.052447', '121.375779')"
3311,新北市淡水區奎柔山路73號,"('25.20631404', '121.45343489')"
3312,台北市內湖區瑞光路188巷51號4樓,"('25.07383', '121.576154')"
3321,台中市大甲區青年路123號,"('24.403027', '120.649988')"
3338,(114)台北市內湖區瑞光路302號3樓,"('23.975744', '120.979772')"
3346,新北市中和區民享街4號,"('25.005356', '121.473621')"
3356,台北市內湖區內湖路一段246號9樓,"('25.082052', '121.56635')"
3376,新北市樹林區俊英街一七四號,"('25.007533', '121.426311')"
3380,新竹科學工業園區新竹市力行七路8號,"('23.975744', '120.979772')"
3383,南部科學園區台南市善化區環東路二段31號,"('23.975744', '120.979772')"
3406,台中市大雅區中部科學工業園區科雅東路一號,"('24.22898385', '120.64768062')"
3413,(35053)新竹科學工業園區苗栗縣竹南鎮科中路16號,"('23.975744', '120.979772')"
3416,新北市三重區興德路111-6號9樓,"('25.053949', '121.471244')"
3419,新竹市公道五路二段326號,"('24.802713', '120.998926')"
3432,新北市中和區中正路880號13樓,"('25.006496', '121.484033')"
3437,新竹縣湖口鄉新竹工業區工業五路13號,"('24.857882', '121.01557')"
3443,新竹科學工業園區新竹市力行六路十號,"('23.975744', '120.979772')"
3450,新北市中和區橋安街35號10樓,"('25.005397', '121.492086')"
3454,新北市中和區連城路192號6樓,"('24.996866', '121.492277')"
3481,新竹科學工業園區苗栗縣竹南鎮科學路160號,"('23.975744', '120.979772')"
3494,新北市新店區北新路三段225號9樓,"('24.986126', '121.539837')"
3501,台北市內湖區新湖三路196號,"('25.064886', '121.579121')"
3504,新竹科學園區新安路7號,"('23.975744', '120.979772')"
3515,臺北市北投區中央南路二段37號2樓,"('25.124138', '121.500388')"
3518,桃園市龜山區文化一路86-52號,"('25.050201', '121.381396')"
3528,新北市汐止區新台五路一段75號21樓,"('25.060916', '121.645726')"
3530,新竹市科學工業園區力行一路10-2號4樓,"('24.81635142', '120.97034202')"
3532,台北市敦化北路201號7樓388室,"('25.056636', '121.549405')"
3533,基隆市安樂區武訓街15號,"('25.143289', '121.698323')"
3535,新竹縣竹北市環北路二段197號,"('24.848735', '121.016107')"
3536,臺北市內湖區瑞光路66巷46號3樓,"('25.069845', '121.58057')"
3543,(30351)新竹縣湖口鄉新竹工業區光復路42號,"('23.975744', '120.979772')"
3545,新竹科學工業園區新竹市篤行一路6號4樓及6樓,"('23.975744', '120.979772')"
3550,新北市中和區建八路16號4樓,"('24.998243', '121.486811')"
3557,臺北市大安區信義路4段296號14樓之4,"('25.032921', '121.554578')"
3563,新竹科學園區工業東二路2之3號,"('24.664091', '121.801367')"
3576,新竹科學工業園區新竹市力行三路7號,"('23.975744', '120.979772')"
3583,台北市內湖區瑞光路208號11樓,"('25.075171', '121.576352')"
3588,新竹縣竹北市台元二街1號4F-1,"('24.840535', '121.020129')"
3591,新北市中和區中正路800號4樓,"('25.001548', '121.485179')"
3593,高雄市左營區菜公一路62巷15號,"('22.678139', '120.316375')"
3596,新竹市東區光復路二段8號8樓,"('24.791306', '121.004682')"
3605,桃園市中壢區東園路13號,"('24.96934', '121.239366')"
3607,桃園市中壢區中正路1274巷48號,"('24.974172', '121.20144')"
3617,台北市內湖區金莊路26號11樓,"('25.062341', '121.587578')"
3622,桃園市觀音區觀音工業區經建一路31號,"('25.056745', '121.122777')"
3645,新竹縣新埔鎮文德路三段127號,"('24.822734', '121.077288')"
3653,桃園市龜山區文化里19鄰科技一路40號,"('25.052041', '121.376698')"
3661,114 台北市內湖區文湖街12號9樓,"('25.085744', '121.560904')"
3665,23553新北市中和區建一路186號3樓,"('23.975744', '120.979772')"
3669,新北市土城區大安路157號8樓,"('24.970404', '121.433293')"
3673,台北市內湖區民權東路六段13之18號(訴訟及非訟代理人聯絡處),"('25.067378', '121.579787')"
3679,新北市新莊區化成路11巷36號,"('25.043508', '121.463577')"
3682,台北市內湖區基湖路32號8樓,"('25.08085', '121.564835')"
3686,桃園市觀音區大潭里環南路599號,"('25.038251', '121.07152')"
3694,新北市新店區寶中路94號8樓,"('24.979932', '121.548942')"
3698,新竹科學園區新竹市工業東三路三號,"('24.77616', '121.00765')"
3701,台北市內湖區陽光街300號1至9樓,"('25.072702', '121.574901')"
3702,台北市內湖區堤頂大道二段489號8樓,"('25.08265', '121.561917')"
3703,臺北市大安區敦化南路二段九十五號,"('25.029257', '121.549306')"
3704,新竹市公道五路2段363號3樓,"('24.803018247', '120.9969660832')"
3705,台北市松山區民權東路三段181號11樓,"('25.062189', '121.548254')"
3706,桃園市龜山區文化二路202號,"('25.046904', '121.375398')"
3708,南投市工業南六路9號,"('23.916949', '120.656196')"
3711,高雄市楠梓加工出口區經三路26號,"('22.64767612', '120.29984892')"
3712,新北市土城區中央路四段49號,"('24.96112', '121.421875')"
4104,新北市中和區中正路880號17樓,"('25.006496', '121.484033')"
4106,新北巿土城區民生街九號,"('24.960738', '121.414107')"
4108,台北市復興北路167號5樓之1,"('25.053901', '121.544285')"
4119,桃園市蘆竹區濱海里13鄰海湖北路309巷61號,"('25.113599', '121.26332086')"
4133,台北市內湖區洲子街108號9樓,"('25.080394', '121.569817')"
4137,台北市信義區松仁路107號10樓,"('25.035574', '121.569465')"
4141,"Grand Pavilion, 802 West Bay Rd, Grand Cayman KY1-1205","('19.3292943', '-81.3833179')"
4142,427台中市潭子區潭興路一段3號,"('23.975744', '120.979772')"
4144,上海市徐匯區楓林路380號2樓(主要營運地),"('23.975744', '120.979772')"
4148,台北市松山區復興北路181號7樓之4(訴訟及非訟代理人聯絡處),"('25.054734', '121.544315')"
4155,300新竹市公道五路二段91號,"('23.975744', '120.979772')"
4164,台北市中山區長春路366號6樓,"('25.054501', '121.542617')"
4190,"Oleander Way, 802 West Bay Road, P.O.Box 32052, Grand Cayman","('19.3292802', '-81.3833762')"
4306,臺北市內湖區行善路397號7樓,"('25.0646', '121.585816')"
4414,台北市松山區復興北路57號13樓之4,"('25.050489', '121.544181')"
4426,雲林縣斗六市斗工十二路5號,"('23.711638', '120.594962')"
4438,台北市內湖區瑞光路607號6樓,"('25.080175', '121.566847')"
4439,臺北市中山區南京東路2段178號7樓(台灣辦事處),"('25.051831', '121.535068')"
4526,高雄市路竹區路科三路三號,"('22.85495116', '120.25933655')"
4532,桃園市觀音區成功路二段943號,"('25.042259', '121.106197')"
4536,(408)台中市南屯區工業區20路18號,"('23.975744', '120.979772')"
4540,新北市樹林區三多路123號,"('25.007762', '121.414033')"
4545,桃園市觀音工業區國瑞路2號,"('25.0586', '121.112287')"
4551,新北市汐止區新台五路一段102號16樓,"('25.060513', '121.649029')"
4552,台北市信義區基隆路二段51號3樓,"('25.030946', '121.558576')"
4555,新北市泰山區貴鳳街21 號,"('25.031546', '121.421078')"
4557,嘉義市吳鳳北路381號5樓,"('23.484082', '120.452106')"
4560,桃園市龜山區建國東路89號,"('24.987453', '121.32486')"
4562,台南市安南區科技一路50號,"('23.03905309', '120.148814')"
4564,雲林縣虎尾鎮科虎三路18號,"('23.73617786', '120.39718595')"
4566,新北市汐止區新台五路一段94號15樓,"('25.06061', '121.6485')"
4571,台北市大安區信義路三段106號4樓之3,"('25.033261', '121.538293')"
4572,高雄市仁武區八德二路166號,"('22.700672', '120.326066')"
4576,台中市南屯區春社里精科中路6號,"('24.145316', '120.600191')"
4581,台中市大雅區雅潭路三段470號,"('24.21644', '120.671568')"
4720,新北市五股區五權六路9號,"('25.064415', '121.449496')"
4722,高雄市永安區維新里永工五路2號,"('22.80965', '120.254029')"
4725,台北市中山北路二段113號九樓,"('25.060594', '121.523201')"
4737,台中市南區大慶街二段100號,"('24.118577', '120.649391')"
4739,新竹縣新竹工業區文化路11號,"('24.86829', '121.01313')"
4746,桃園市蘆竹區坑口里和平街36號,"('25.091921', '121.276834')"
4755,(10405)台北市中山北路二段21號5樓,"('23.975744', '120.979772')"
4763,台北市信義區光復南路419巷18號6樓,"('25.036456', '121.558264')"
4764,新北市中和區中正路959號4樓,"('25.006927', '121.483305')"
4766,台南市西港區南海里南海埔12號,"('23.11763', '120.197976')"
4807,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West","('19.3289351', '-81.3827713')"
4904,台北市敦化南路二段207號28樓,"('25.026038', '121.549202')"
4906,新竹縣湖口鄉新竹工業區中華路15-1號,"('24.871611', '121.00873')"
4912,新北市樹林區味王街1號E032棟,"('24.976074', '121.403066')"
4915,台北市內湖區瑞光路669號,"('25.080838', '121.565669')"
4916,320桃園市中壢區東園路67之1號3樓,"('23.975744', '120.979772')"
4919,新竹科學園區研新三路4號,"('23.975744', '120.979772')"
4927,台北市松山區敦化北路205號5樓,"('25.057533', '121.549468')"
4930,台北市內湖區堤頂大道一段333號6樓,"('25.063168', '121.573099')"
4934,桃園市中壢區復興里中壢工業區自強一路5號,"('24.971484', '121.244778')"
4935,桃園市中壢區民權路三段1149號,"('24.991408', '121.209022')"
4938,台北市北投區立功街76號5樓,"('25.124657', '121.469103')"
4942,桃園市蘆竹區南山路二段205巷45號,"('25.064198', '121.285478')"
4943,23674新北市土城區承天路35號2樓,"('23.975744', '120.979772')"
4952,新竹市科學工業園區工業東四路19號,"('24.81635142', '120.97034202')"
4956,台南市新市區看西路7號,"('23.092726', '120.262372')"
4958,桃園市大園區三石里三和路28巷6號,"('25.071891', '121.256616')"
4960,74148台南市善化區木柵港西路13號,"('23.975744', '120.979772')"
4961,(30078)新竹科學園區新竹市篤行路6-8號3樓,"('23.975744', '120.979772')"
4967,(235)新北巿中和區建一路166號3樓,"('23.975744', '120.979772')"
4968,台北市114內湖區堤頂大道二段407巷20弄1號3樓,"('24.98972977', '121.57004896')"
4976,台中市潭子區台中加工出口區建國路24號,"('24.218952', '120.699738')"
4977,"4F.,Harbour Place,103 S Church St.,PO Box 10240,Grand Cayman","('19.2928531', '-81.3872863')"
4989,台北市松山區八德路四段83號5樓,"('25.048586', '121.56032')"
4994,台北市信義區市民大道六段288號7樓,"('25.049215', '121.579137')"
4999,(221)新北市汐止區康寧街169巷27-1號,"('23.975744', '120.979772')"
5007,台南市歸仁區南興里中山路三段355-6號1F,"('22.96375', '120.279414')"
5203,新北市新店區民權路100號15樓,"('24.983011', '121.536178')"
5215,新北市中和區連城路168號8樓,"('24.997462', '121.49356')"
5225,"P.O.Box 32052, Grand  Cayman KY1-1208, Cayman Isalnds","('19.3292802', '-81.3833762')"
5234,臺中市西屯區科園一路15號,"('24.20462', '120.607514')"
5243,新北市土城區中央路四段2號12樓之3,"('24.963423', '121.425926')"
5258,(23143)新北市新店區北新路3段207-5號6樓,"('23.975744', '120.979772')"
5264,台北市北投區立德路120巷11號2樓(訴訟及非訟代理人聯絡處),"('25.126772', '121.472384')"
5269,新北市新店區民權路115號6樓,"('24.982611', '121.536405')"
5283,(33383)桃園市龜山區文化里科技三路88號3樓,"('23.975744', '120.979772')"
5284,台北市中山區松江路152號11樓1112室,"('25.054225', '121.532846')"
5285,高雄市楠梓加工出口區中央路58號,"('22.64767612', '120.29984892')"
5288,新北市新莊區新樹路315巷15號,"('25.019263', '121.434553')"
5305,台北市內湖區瑞光路392號4樓,"('25.077824', '121.57124')"
5388,台北市園區街3-1號8樓,"('25.058954', '121.612182')"
5434,台北市內湖區堤頂大道二段483號6樓,"('25.082347', '121.562071')"
5469,桃園市觀音區樹林里工業四路9號,"('25.057189', '121.119022')"
5471,新竹縣竹北市台元街36號10樓之1,"('24.843094', '121.01703')"
5484,新北市深坑區北深路三段270巷8號2樓,"('25.00539', '121.599142')"
5515,台北市敦化南路二段67號20樓,"('25.03077', '121.549108')"
5519,高雄市前鎮區民權二路380號18樓之1,"('22.610688', '120.31392')"
5521,台北市市民大道四段102號8樓,"('25.044417', '121.550134')"
5522,台北市信義區松高路1號29樓,"('25.039556', '121.563935')"
5525,台中市文心路二段201號3樓,"('24.15961', '120.647311')"
5531,台中市西區台灣大道二段408號,"('24.155475', '120.664101')"
5533,台北市敦化南路一段294號3樓,"('25.036223', '121.548443')"
5534,台北市北平東路30號11樓,"('25.045719', '121.525983')"
5538,高雄市岡山區中山北路140號15樓(訴訟及非訟代理人聯絡處),"('22.797093', '120.298459')"
5546,台北市松山區復興北路99號15樓,"('25.052842', '121.544234')"
5607,台北市信義區松高路1號23樓,"('25.039556', '121.563935')"
5608,台北市105松山區復興北路167號16樓,"('24.98972977', '121.57004896')"
5706,台北市長安東路一段25號4樓,"('25.049408', '121.523994')"
5871,台北市內湖區瑞光路362號(訴訟及非訟代理人聯絡處),"('25.077315', '121.572306')"
5876,台北市中山區民生東路二段１４９號３樓至１２樓,"('25.058138', '121.535122')"
5880,"臺北市松山區長安東路二段225號17樓,19樓","('25.0487616', '121.5433832')"
5906,台南市東區東門路二段297號1樓,"('22.983499', '120.226703')"
5907,台北市大安區復興南路二段237號14樓(訴訟及非訴訟代理人聯絡處),"('25.025838', '121.543673')"
6005,台北市民生東路三段156號14樓之3,"('25.057431', '121.547657')"
6024,台北市大安區敦化南路2段97號地下1樓,"('25.028953', '121.549172')"
6108,新北巿樹林區俊英街84巷6號,"('25.00564', '121.429591')"
6112,台北市114內湖路一段516號10樓,"('24.98972977', '121.57004896')"
6115,桃園市龜山區大華里頂湖路50號,"('25.041069', '121.362672')"
6116,台北市信義區松智路1號26樓,"('25.038787', '121.566065')"
6117,桃園市龜山區南上路350巷57號,"('25.04307', '121.303632')"
6120,新竹縣湖口鄉光復北路20-1號,"('24.875119', '121.031977')"
6128,台中市梧棲區自強路50號,"('24.235386', '120.52851')"
6131,臺北市大安區信義路3段27號3樓,"('25.033783', '121.534362')"
6133,新北市深坑區北深路三段270巷6號3樓,"('25.005296', '121.599057')"
6136,新北市新店區寶強路6-3號5樓,"('24.978146', '121.543973')"
6139,新北市汐止區大同路一段175號14樓,"('25.056974', '121.632883')"
6141,台北市大安區基隆路二段112號12樓,"('25.029187', '121.557017')"
6142,台北市內湖區瑞湖街158號5F,"('25.071744', '121.576099')"
6152,桃園市中壢區東園路69號,"('24.98213167', '121.23925306')"
6153,新北市樹林區博愛街248號,"('24.984908', '121.423325')"
6155,桃園市平鎮區南豐路269號,"('24.899674', '121.199344')"
6164,新北市新店區中正路542-5號5樓,"('24.985655', '121.533724')"
6165,臺北市松山區八德路2段400號6樓之2,"('25.048073', '121.54657')"
6166,新北市中和區建一路166號9樓,"('24.997813', '121.487791')"
6168,新竹市中華路五段522巷18號,"('24.773561', '120.917251')"
6172,新竹市水利路21號,"('24.802312', '121.005023')"
6176,高雄市前鎮區高雄加工出口區中六路一號,"('22.58656748', '120.31836792')"
6177,台北市中山區建國北路一段96號10樓,"('25.05038', '121.536273')"
6183,台北市南港區三重路19-13號6樓,"('25.058445', '121.613956')"
6184,新北市土城區中華路二段207號5樓,"('24.973567', '121.437996')"
6189,臺北市內湖區環山路一段32號4樓,"('25.085565', '121.564846')"
6191,新北市新店區民權路48-3號4樓,"('24.983286', '121.539539')"
6192,台北市南港區園區街3之1號12樓,"('25.058954', '121.612182')"
6196,台北市南港區園區街3-2號6樓,"('25.058954', '121.612182')"
6197,新北市中和區建一路176號9樓,"('24.997336', '121.487778')"
